Unnamed: 0,Unnamed: 0.1,cik,date,Total Revenue,filenames,Number of customers,MRR,ARR,ARPU,Churn,CRR,MRR Expansion,Number of qualified leads,Penetration Rate,LTV,quater_year,url,year_month,Sales and Marketing,CAC,CAC payback,Gross Margin,quater_year_string
319,319,1370880,9/29/2021,121970.0,1370880_0.csv,5651.0,40656.66666666666,487880.0,86.33516191824455,-0.07087360242562063,1.070873602425621,0.07075761566148707,0.003352919750668344,5.504578219364894e-06,-1218.156816691381,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1370880/000137088021000045/Financial_Report.xlsx,2021-09,65899,176.20053475935833,2.630400553917996,66.98619892582772,"Q3,2021"
320,320,1370880,6/29/2021,113910.0,1370880_0.csv,5277.0,37970.0,455640.0,86.3445139283684,0.5376730331172245,0.4623269668827755,-0.5376053387890302,0.0031313526998329997,5.1402688486265336e-06,160.58925891777687,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1370880/000137088021000033/Financial_Report.xlsx,2021-06,63018,-10.268535114876975,-0.14641031770579746,70.13532431171255,"Q2,2021"
321,321,1370880,3/30/2021,246348.0,1370880_0.csv,11414.0,82116.0,985392.0,86.33187313825127,0.004621958663992326,0.9953780413360076,-0.0046625885851428045,0.006772034719501887,1.111825443210598e-05,18678.6337599307,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1370880/000137088021000020/Financial_Report.xlsx,2021-03,99601,-1879.2641509433965,-27.67312549505453,67.90935672514621,"Q1,2021"
322,322,1370880,12/30/2020,247502.0,1370880_0.csv,11467.0,82500.66666666669,990008.0,86.3353972268248,,,,0.008203171867490843,1.1736949846468784e-05,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1370880/000137088021000010/Financial_Report.xlsx,2020-12,96796,,,65.37010159651669,"Q4,2020"
323,323,1372612,ttm,874332.0,1372612_0.csv,22134353.0,291444.0,3497328.0,0.15800452807452742,-2.746692962274345,3.7466929622743455,2.7466928921285048,0.020345130890052358,0.020339101837234648,-0.05752536968809752,"('-1', 'ttm')",,2021-ttm,298635,,,62.908837856645796,"-1,ttm"
324,324,1372612,1/30/2022,233361.0,1372612_0.csv,5907704.0,77787.0,933444.0,0.158004531032699,0.06564046453976928,0.9343595354602308,0.04158558140365292,0.0054301570680628285,0.0054285477998945115,2.407120853585208,"('Q4', '2021')",,2021-12,79668,-0.19195859546487332,-0.002897256927825337,66.25528913963329,"Q4,2021"
325,325,1372612,10/30/2021,224044.0,1372612_0.csv,6322731.0,74681.33333333331,896176.0,0.14173875181468262,-0.04456240257921905,1.044562402579219,0.044562349057747364,0.006158904260217582,0.006158904149620104,-3.1806802059810884,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1372612/000095017021005036/Financial_Report.xlsx,2021-09,76368,0.2831212741347095,,,"Q3,2021"
326,326,1372612,7/30/2021,214486.0,1372612_0.csv,6052995.0,71495.33333333331,857944.0,0.14173875907711805,-0.059498791718783965,1.059498791718784,0.05949881693925638,0.00589615762598877,0.005896157218001169,-2.382212394279103,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1372612/000156459021047099/Financial_Report.xlsx,2021-06,72788,0.21413210716607686,0.003769118581211074,56.81225001344293,"Q2,2021"
327,327,1372612,4/29/2021,202441.0,1372612_0.csv,5713074.0,67480.33333333331,809764.0,0.14173875570314684,-0.017736496416680472,1.0177364964166804,0.01773639731943111,0.005565044086620071,0.005565043834015196,-7.991361561680646,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1372612/000156459021031777/Financial_Report.xlsx,2021-03,69811,0.7011670885058857,0.01162096870195326,60.3363718196774,"Q1,2021"
328,328,1372612,1/30/2021,198913.0,1372612_0.csv,5613510.0,66304.33333333331,795652.0,0.1417387695042852,,,,0.005468060394889663,0.0054680596142606674,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1372612/000156459021014377/Financial_Report.xlsx,2020-12,68123,,,58.227493864898605,"Q4,2020"
329,329,1373715,ttm,5896000.0,1373715_0.csv,1093.0,1965333.333333333,23584000.0,21577.310155535226,0.08612040133779264,0.9138795986622074,2.6530359355638167,0.13719604421175102,1.004350039420509e-06,250548.18394194305,"('-1', 'ttm')",,2021-ttm,2292000,,,55.80375573234549,"-1,ttm"
330,330,1373715,12/30/2021,1614000.0,1373715_0.csv,1196.0,538000.0,6456000.0,5397.993311036789,-0.06690454950936664,1.0669045495093663,0.06746031746031746,0.04436838958414943,1.1650107149814924e-06,-80682.0066889632,"('Q4', '2021')",,2021-12,632000,8426.666666666666,161.30995160661453,52.238975852008934,"Q4,2021"
331,331,1373715,9/29/2021,1512000.0,1373715_0.csv,1121.0,504000.0,6048000.0,5395.1828724353245,-0.07375478927203065,1.0737547892720307,0.07310149041873665,0.04156443931303218,1.0919540229885058e-06,-73150.27167301923,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1373715/000137371521000292/Financial_Report.xlsx,2021-09,579000,7519.480519480518,146.56297115591337,51.30545908134814,"Q3,2021"
332,332,1373715,6/29/2021,1409000.0,1373715_0.csv,1044.0,469666.66666666674,5636000.0,5398.467432950191,-0.03571428571428571,1.0357142857142858,0.03602941176470597,0.03873299933337457,1.016949152542373e-06,-151157.08812260538,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1373715/000137371521000202/Financial_Report.xlsx,2021-06,557000,15472.222222222224,327.5523768241584,47.23587223587224,"Q2,2021"
333,333,1373715,3/30/2021,1360000.0,1373715_0.csv,1008.0,453333.33333333326,5440000.0,5396.825396825397,-0.08737864077669902,1.087378640776699,0.08771284380923426,0.03738600361489668,9.818819403857392e-07,-61763.668430335085,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1373715/000137371521000114/Financial_Report.xlsx,2021-03,524000,6469.135802469134,147.63932740317847,43.81715845130479,"Q1,2021"
334,334,1373715,12/30/2020,1250330.0,1373715_0.csv,927.0,416776.66666666674,5001320.0,5395.167206040993,,,,0.04144076363455579,9.488229273285569e-07,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1373715/000137371521000061/Financial_Report.xlsx,2020-12,533853,,,48.41592201462226,"Q4,2020"
335,335,1378590,ttm,14709.0,1378590_0.csv,372369.0,4903.0,58836.0,0.15800455999291027,-2.078600128974652,3.0786001289746516,2.4318712085860943,0.0003422687609075044,0.00034216726425340864,-0.07601488992057939,"('-1', 'ttm')",,2021-ttm,3513,,,47.89957335083689,"-1,ttm"
336,336,1378590,12/30/2021,4286.0,1378590_0.csv,120954.0,1428.666666666667,17144.0,0.1417398349785869,-0.04434543853287054,1.0443454385328703,0.044346978557504926,0.00011782089080400525,0.00011781998831092928,-3.1962663955510084,"('Q4', '2021')",,2021-12,1231,0.23968068535825546,0.004929591663644849,48.62079898541536,"Q4,2021"
337,337,1378590,9/29/2021,4104.0,1378590_0.csv,115818.0,1368.0,16416.0,0.14173962596487594,-0.19128583330761872,1.1912858333076186,0.19129172714078385,0.00011281776384965879,0.00011281706604324956,-0.7409833938770342,"('Q3', '2021')",,2021-09,997,0.05361079744044738,0.0010924009638609846,49.07611693325979,"Q3,2021"
338,338,1378590,6/29/2021,3445.0,1378590_0.csv,97221.0,1148.3333333333333,13780.0,0.14173892471791075,-0.19869060242152245,1.1986906024215225,0.19867780097425186,9.470204592155812e-05,9.470192869666859e-05,-0.7133650157102618,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1378590/000143774921028984/Financial_Report.xlsx,2021-06,760,0.04716103009618368,0.0007127025624400851,66.17210682492582,"Q2,2021"
339,339,1378590,3/30/2021,2874.0,1378590_0.csv,81106.0,958.0,11496.0,0.14174043843858655,0.1168194786244746,0.8831805213755254,0.013399153737658634,7.90054223450096e-05,7.900448081044222e-05,1.2133288053289668,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1378590/000143774921012548/Financial_Report.xlsx,2021-03,524,-0.0488441461595824,-0.0007383417442727576,66.15384615384615,"Q1,2021"
340,340,1378590,12/30/2020,2836.0,1378590_0.csv,91834.0,945.3333333333336,11344.0,0.1235272339220768,,,,9.399598959282768e-05,9.399590583418628e-05,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1378590/000143774921002639/Financial_Report.xlsx,2020-12,444,,,66.15384615384615,"Q4,2020"
341,341,1384365,ttm,0.0,1384365_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('-1', 'ttm')",,ttm'-ttm,0,,,73.07692307692307,"-1,ttm"
342,342,1385867,ttm,725289.0,1385867_0.csv,2000.0,241763.0,2901156.0,1450.578,0.06191369606003753,0.9380863039399624,2.7521805709319294,0.0168769982547993,1.8377859824711968e-06,23429.032545454545,"('-1', 'ttm')",,2021-ttm,327786,,,53.33333333333334,"-1,ttm"
343,343,1385867,1/30/2022,193298.0,1385867_0.csv,2132.0,64432.66666666666,773192.0,362.6604127579738,-0.04050756466569058,1.0405075646656905,0.0402656391268782,0.004497917393833624,1.9590798573142963e-06,-8952.905852302267,"('Q4', '2021')",,2021-12,89885,1082.9518072289156,18.58585047092217,58.26754115574152,"Q4,2021"
344,344,1385867,10/30/2021,185816.0,1385867_0.csv,2049.0,61938.66666666666,743264.0,362.7447535383114,-0.036418816388467376,1.0364188163884671,0.036653537596375935,0.0051080276821365,1.995908825248393e-06,-9960.3663575728,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1385867/000138586721000031/Financial_Report.xlsx,2021-09,83779,1163.5972222222224,19.387219796759783,60.01877703045879,"Q3,2021"
345,345,1385867,7/30/2021,179246.0,1385867_0.csv,1977.0,59748.66666666666,716984.0,362.66262013151237,-0.07387289516567082,1.0738728951656709,0.07378586105469986,0.004927420297026301,1.9257744009351262e-06,-4909.278556339074,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1385867/000138586721000025/Financial_Report.xlsx,2021-06,76279,560.875,9.599005195390367,58.4305340588151,"Q2,2021"
346,346,1385867,4/29/2021,166929.0,1385867_0.csv,1841.0,55643.0,667716.0,362.6920152091256,-0.02107598447032723,1.0210759844703272,0.020697793865871002,0.0045888295569346225,1.7932982661211762e-06,-17208.781669001404,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1385867/000138586721000019/Financial_Report.xlsx,2021-03,77843,2048.5,35.510861599577744,57.68657553564847,"Q1,2021"
347,347,1385867,1/30/2021,163544.0,1385867_0.csv,1803.0,54514.66666666666,654176.0,362.8264004437049,,,,0.004495776893525486,1.7562828755113968e-06,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1385867/000138586721000011/Financial_Report.xlsx,2020-12,86481,,,56.83795496757797,"Q4,2020"
348,348,1389002,ttm,24420.0,1389002_0.csv,618210.0,8140.0,97680.0,0.15800456155675255,-2.73633347234058,3.73633347234058,3.1651031894934336,0.0005682373472949389,0.0005680688361117594,-0.05774316732733605,"('-1', 'ttm')",,2021-ttm,5482,,,58.39659535311709,"-1,ttm"
349,349,1389002,12/30/2021,5863.0,1389002_0.csv,165459.0,1954.333333333333,23452.0,0.14173904109175084,0.04743838479208287,0.9525616152079172,-0.04744110479285131,0.00016117216117216118,0.0001611718293395675,2.98785554594612,"('Q4', '2021')",,2021-12,1702,-0.20655339805825249,-0.0028378335845996344,72.78559221343251,"Q4,2021"
350,350,1389002,9/29/2021,6155.0,1389002_0.csv,173699.0,2051.6666666666665,24620.0,0.1417394458229466,-0.010007093930619031,1.0100070939306192,0.010009845749917916,0.00016919915606594782,0.00016919832456653032,-14.163896812166591,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1389002/000095017021003102/Financial_Report.xlsx,2021-09,1266,0.7356188262638002,0.010215212161051451,72.01209477259479,"Q3,2021"
351,351,1389002,6/29/2021,6094.0,1389002_0.csv,171978.0,2031.333333333333,24376.0,0.14173905964716418,0.033923726385682265,0.9660762736143176,-0.033925174381737436,0.00016752228384498552,0.0001675219170075979,4.1781689321426105,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1389002/000156459021039804/Financial_Report.xlsx,2021-06,1268,-0.2099685378373903,-0.002884697617301484,72.78701815332978,"Q2,2021"
352,352,1389002,3/30/2021,6308.0,1389002_0.csv,178017.0,2102.6666666666665,25232.0,0.14173927209199122,0.2419356899216884,0.7580643100783117,-0.13017098731384458,0.0001734050814726237,0.00017340444184687316,0.5858551590212692,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1389002/000156459021025024/Financial_Report.xlsx,2021-03,1246,-0.02193121413736051,-0.0002996047812632985,73.200481130129,"Q1,2021"
353,353,1389002,12/30/2020,7252.0,1389002_0.csv,234831.0,2417.333333333333,29008.0,0.12352713227810636,,,,0.00024035927945246341,0.00024035926305015362,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1389002/000156459021009094/Financial_Report.xlsx,2020-12,1275,,,73.21419922366016,"Q4,2020"
354,354,1389067,ttm,0.337,1389067_0.csv,8.0,0.11233333333333334,1.348,0.1685,-1.6666666666666667,2.666666666666667,1.5923076923076924,7.841768470040722e-09,7.351143929884787e-09,-0.1011,"('-1', 'ttm')",,2021-ttm,0,,,71.30589952137433,"-1,ttm"
355,355,1389067,9/29/2021,0.13,1389067_0.csv,3.0,0.043333333333333335,0.52,0.17333333333333334,0.0,1.0,-0.0,3.573662110247476e-09,2.9222676797194614e-09,inf,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1389067/000147793221008474/Financial_Report.xlsx,2021-09,0,,,21.34073780245934,"Q3,2021"
356,356,1389067,6/29/2021,0.13,1389067_0.csv,3.0,0.043333333333333335,0.52,0.17333333333333334,0.0,1.0,-0.0,3.573662110247476e-09,2.9222676797194614e-09,inf,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1389067/000147793221005412/Financial_Report.xlsx,2021-06,0,,,66.73074866570097,"Q2,2021"
357,357,1389067,3/30/2021,0.13,1389067_0.csv,3.0,0.043333333333333335,0.52,0.17333333333333334,-0.5,1.5,0.7333333333333335,3.573662110247476e-09,2.9222676797194614e-09,-0.3466666666666667,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1389067/000147793221003177/Financial_Report.xlsx,2021-03,0,0.0,0.0,47.69946545238568,"Q1,2021"
358,358,1389067,12/30/2020,0.075,1389067_0.csv,2.0,0.025,0.3,0.15,,,,2.4857895696269667e-09,2.0470829068577277e-09,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1389067/000147793221001762/Financial_Report.xlsx,2020-12,0,,,48.771441817338896,"Q4,2020"
359,359,1392972,ttm,251423.0,1392972_0.csv,1999.0,83807.66666666669,1005692.0,503.09754877438723,0.032429816069699906,0.9675701839303,2.8696535483970265,0.00585044793484584,1.8368670894799614e-06,15513.42590698334,"('-1', 'ttm')",,2021-ttm,86445,,,49.351471053464095,"-1,ttm"
360,360,1392972,12/30/2021,64973.0,1392972_0.csv,2066.0,21657.666666666668,259892.0,125.7947725072604,-0.03662819869543402,1.036628198695434,0.036731502608862265,0.0017860888329931481,2.0124683421001357e-06,-3434.369611054384,"('Q4', '2021')",,2021-12,22666,310.4931506849315,6.569930701047543,47.25972994440032,"Q4,2021"
361,361,1392972,9/29/2021,62671.0,1392972_0.csv,1993.0,20890.33333333333,250684.0,125.78223783241344,-0.004536290322580646,1.0045362903225807,0.004326853736318329,0.0017228075239332276,1.9413598285602963e-06,-27727.99553994536,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1392972/000139297221000099/Financial_Report.xlsx,2021-09,21025,2336.1111111111113,51.53567241002404,45.32998216312632,"Q3,2021"
362,362,1392972,6/29/2021,62401.0,1392972_0.csv,1984.0,20800.33333333333,249604.0,125.80846774193549,-0.016393442622950817,1.0163934426229508,0.016667209749421617,0.0017153853026273286,1.932593025521138e-06,-7674.316532258064,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1392972/000139297221000089/Financial_Report.xlsx,2021-06,21190,662.1875,14.472873910279693,45.75369785607446,"Q2,2021"
363,363,1392972,3/30/2021,61378.0,1392972_0.csv,1952.0,20459.33333333333,245512.0,125.77459016393442,-0.008785529715762273,1.0087855297157622,0.008544480594169977,0.0016872633307905352,1.901422170270797e-06,-14316.107762777241,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1392972/000139297221000059/Financial_Report.xlsx,2021-03,21564,1268.4705882352941,15.836483343296285,80.09799655251419,"Q1,2021"
364,364,1392972,12/30/2020,60858.0,1392972_0.csv,1935.0,20286.0,243432.0,125.80465116279068,,,,0.002017069088378105,1.9805527123848517e-06,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1392972/000139297221000039/Financial_Report.xlsx,2020-12,19300,,,80.60188080983673,"Q4,2020"
365,365,1393052,ttm,1850777.0,1393052_0.csv,1000.0,616925.6666666665,7403108.0,7403.108,0.04671115347950429,0.9532888465204956,2.8121128982757937,0.04306636416521233,9.188929912355986e-07,158486.94473469385,"('-1', 'ttm')",,2021-ttm,288061,,,79.47906071728652,"-1,ttm"
366,366,1393052,1/30/2022,485499.0,1393052_0.csv,1049.0,161833.0,1941996.0,1851.2831267874167,-0.02042801556420233,1.0204280155642025,0.01971809094937952,0.011297242582897032,9.63918747806143e-07,-90624.7168732126,"('Q4', '2021')",,2021-12,79239,3773.285714285714,47.302940191093924,79.76852388123093,"Q4,2021"
367,367,1393052,10/30/2021,476111.0,1393052_0.csv,1028.0,158703.66666666663,1904444.0,1852.571984435797,-0.044715447154471545,1.0447154471544715,0.04503351668371401,0.013088152622861816,1.0013637249172024e-06,-41430.24619738239,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1393052/000139305221000040/Financial_Report.xlsx,2021-09,72423,1645.9772727272727,20.434997654376897,80.54697634744905,"Q3,2021"
368,368,1393052,7/30/2021,455594.0,1393052_0.csv,984.0,151864.66666666663,1822376.0,1852.0081300813006,-0.05016008537886873,1.0501600853788686,0.05078960175103141,0.012524146272739144,9.585037989479836e-07,-36921.94931672721,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1393052/000139305221000034/Financial_Report.xlsx,2021-06,71789,1527.4255319148936,18.80209584910523,81.23698252434887,"Q2,2021"
369,369,1393052,4/29/2021,433573.0,1393052_0.csv,937.0,144524.33333333337,1734292.0,1850.8986125933832,-0.09334889148191364,1.0933488914819136,0.0927812965488041,0.011918795400971759,9.127216052990456e-07,-19827.751387406617,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1393052/000139305221000028/Financial_Report.xlsx,2021-03,64610,807.625,17.898493123291928,45.12251363490536,"Q1,2021"
370,370,1393052,1/30/2021,396761.0,1393052_0.csv,857.0,132253.66666666663,1587044.0,1851.8599766627767,,,,0.010906844250183838,8.34794467173193e-07,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1393052/000139305221000015/Financial_Report.xlsx,2020-12,62105,,,45.100878755942404,"Q4,2020"
371,371,1393548,ttm,0.0,1393548_0.csv,2.0,0.0,0.0,0.0,-inf,inf,,0.0,1.8377859824711967e-09,-0.0,"('-1', 'ttm')",,2021-ttm,0,,,44.983272314101754,"-1,ttm"
372,372,1393548,12/30/2021,0.0,1393548_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('Q4', '2021')",,2021-12,0,,,44.78324553098168,"Q4,2021"
373,373,1393548,12/30/2020,0.0,1393548_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('Q4', '2020')",,2020-12,0,,,45.658256093374526,"Q4,2020"
374,374,1397183,ttm,2521.0,1397183_0.csv,63820.0,840.3333333333335,10084.0,0.15800689439047322,-4.4965119283438115,5.496511928343811,5.1270816522948,5.866201279813845e-05,5.864375070065591e-05,-0.0351398810696965,"('-1', 'ttm')",,2021-ttm,0,,,40.84010790376746,"-1,ttm"
375,375,1397183,9/29/2021,411.452,1397183_0.csv,11611.0,137.15066666666667,1645.808,0.14174558608216348,,,,1.1310695558350342e-05,1.1310150009740891e-05,,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1397183/000149315221028289/Financial_Report.xlsx,2021-09,0,,,54.468229697587496,"Q3,2021"
376,376,1402436,ttm,5051000.0,1402436_0.csv,18000.0,1683666.666666667,20204000.0,1122.4444444444443,0.024284475281873368,0.9757155247181266,2.9027970947303365,0.11753344968004655,1.6540073842240774e-05,46220.65873015872,"('-1', 'ttm')",,2021-ttm,394100,,,51.7531556802244,"-1,ttm"
377,377,1402436,12/30/2021,1294200.0,1402436_0.csv,18448.0,431400.0,5176800.0,280.61578490893316,-0.023580979859068967,1.0235809798590692,0.02356849098386582,0.035577180792940644,1.7969998051821547e-05,-11900.090097444008,"('Q4', '2021')",,2021-12,108000,254.11764705882354,4.653720765414602,54.605263157894726,"Q4,2021"
